Time, Status
5348192698112, 0
5348192783037, 1
5348192865764, 0
5348192928448, 1
5348193032223, 0
5348193116818, 1
5348193198574, 0
5348193264974, 1
5348193365283, 0
5348193458211, 1
5348193530396, 0
5348193614951, 1
5348193695948, 0
5348193766648, 1
5348193868124, 0
5348193971661, 1
5348194033219, 0
5348194131758, 1
5348194204138, 0
5348194280018, 1
5348194412254, 0
5348194434450, 1
5348194533637, 0
5348194622805, 1
5348194702325, 0
5348194827221, 1
5348194870298, 0
5348194983418, 1
5348195032501, 0
5348195137348, 1
5348195200649, 0
5348195284936, 1
5348195371170, 0
5348195431523, 1
5348195536012, 0
5348195618446, 1
5348195699996, 0
5348195764617, 1
5348195865309, 0
5348195957130, 1
5348196032846, 0
5348196105364, 1
5348196201501, 0
5348196349653, 1
5348196370171, 0
5348196534342, 0
