Run Number,Run Start Time,Run End Time,Jitter.py Run Duration (s),"Unity,exe Run Duration (s)",Server Restart Duration (s),Total Script Run Duration (s),Unity.exe Stop Duration (s),Buffer Size,Jitter Magnitude,Policy,baseLength,threshold,decay
1,'2025-02-11 08:00:15,'2025-02-11 08:01:36,3.8,65,9.72960352897644,80.23136234283447,1.11,10,40,2,3,600,2
2,'2025-02-11 08:01:36,'2025-02-11 08:02:56,3.82,65,9.759446859359741,160.5211272239685,1.11,10,40,2,3,600,2
3,'2025-02-11 08:02:56,'2025-02-11 08:04:16,3.82,65,9.637751579284668,240.6926064491272,1.11,10,40,2,3,600,2
4,'2025-02-11 08:04:16,'2025-02-11 08:05:37,3.81,65,9.78690218925476,321.02177906036377,1.11,10,40,2,3,600,2
5,'2025-02-11 08:05:37,'2025-02-11 08:06:57,3.84,65,9.719748497009277,401.2580027580261,1.1,10,40,2,3,600,2
6,'2025-02-11 08:06:57,'2025-02-11 08:08:17,3.79,65,9.69746708869934,481.50082778930664,1.11,10,40,2,3,600,2
7,'2025-02-11 08:08:17,'2025-02-11 08:09:37,3.82,65,9.715945959091187,561.744966506958,1.11,10,40,2,3,600,2
8,'2025-02-11 08:09:37,'2025-02-11 08:10:57,3.83,65,9.715525150299072,642.0179584026337,1.11,10,40,2,3,600,2
9,'2025-02-11 08:10:57,'2025-02-11 08:12:18,3.8,65,9.6904296875,722.2239787578583,1.11,10,40,2,3,600,2
10,'2025-02-11 08:12:18,'2025-02-11 08:13:38,3.79,65,9.776064395904541,802.5207614898682,1.11,10,40,2,3,600,2
11,'2025-02-11 08:13:38,'2025-02-11 08:14:58,3.8,65,9.639880180358887,882.6753611564636,1.1,10,40,2,3,600,2
12,'2025-02-11 08:14:58,'2025-02-11 08:16:18,3.8,65,9.747224569320679,962.9419491291046,1.11,10,40,2,3,600,2
13,'2025-02-11 08:16:18,'2025-02-11 08:17:39,3.82,65,9.708558559417725,1043.1791467666626,1.11,10,40,2,3,600,2
14,'2025-02-11 08:17:39,'2025-02-11 08:18:59,3.8,65,9.765641689300537,1123.4751281738281,1.11,10,40,2,3,600,2
15,'2025-02-11 08:18:59,'2025-02-11 08:20:19,3.81,65,9.813912630081177,1203.8372666835785,1.11,10,40,2,3,600,2
16,'2025-02-11 08:20:19,'2025-02-11 08:21:40,3.82,65,9.696660280227661,1284.047513961792,1.11,10,40,2,3,600,2
17,'2025-02-11 08:21:40,'2025-02-11 08:23:00,3.79,65,9.715250730514526,1364.2793114185333,1.1,10,40,2,3,600,2
18,'2025-02-11 08:23:00,'2025-02-11 08:24:20,3.81,65,9.779619216918945,1444.6039576530457,1.11,10,40,2,3,600,2
19,'2025-02-11 08:24:20,'2025-02-11 08:25:40,3.8,65,9.713088035583496,1524.8841903209686,1.11,10,40,2,3,600,2
20,'2025-02-11 08:25:40,'2025-02-11 08:27:01,3.8,65,9.760606527328491,1605.1364798545837,1.1,10,40,2,3,600,2
21,'2025-02-11 08:27:01,'2025-02-11 08:28:21,3.83,65,9.737677335739136,1685.4199454784393,1.11,10,40,2,3,600,2
22,'2025-02-11 08:28:21,'2025-02-11 08:29:41,3.83,65,9.699722051620483,1765.6514978408813,1.11,10,40,2,3,600,2
23,'2025-02-11 08:29:41,'2025-02-11 08:31:01,3.82,65,9.696483373641968,1845.881736278534,1.1,10,40,2,3,600,2
24,'2025-02-11 08:31:01,'2025-02-11 08:32:22,3.8,65,9.677294731140137,1926.0455265045166,1.11,10,40,2,3,600,2
25,'2025-02-11 08:32:22,'2025-02-11 08:33:42,3.8,65,9.74429202079773,2006.2899622917175,1.11,10,40,2,3,600,2
26,'2025-02-11 08:33:42,'2025-02-11 08:35:02,3.8,65,9.738118886947632,2086.513499736786,1.11,10,40,2,3,600,2
27,'2025-02-11 08:35:02,'2025-02-11 08:36:22,3.79,65,9.761089324951172,2166.7721705436707,1.11,10,40,2,3,600,2
28,'2025-02-11 08:36:22,'2025-02-11 08:37:42,3.81,65,9.667919397354126,2246.989734172821,1.11,10,40,2,3,600,2
29,'2025-02-11 08:37:42,'2025-02-11 08:39:03,3.81,65,9.773235321044922,2327.37495470047,1.1,10,40,2,3,600,2
30,'2025-02-11 08:39:03,'2025-02-11 08:40:23,3.88,65,9.818351030349731,2407.784528493881,1.11,10,40,2,3,600,2
31,'2025-02-11 08:40:23,'2025-02-11 08:41:44,3.82,65,9.736469984054565,2488.0886569023132,1.11,10,40,2,3,600,2
32,'2025-02-11 08:41:44,'2025-02-11 08:43:04,3.8,65,9.658601760864258,2568.2726328372955,1.1,10,40,2,3,600,2
33,'2025-02-11 08:43:04,'2025-02-11 08:44:24,3.8,65,9.77362847328186,2648.5494062900543,1.11,10,40,2,3,600,2
34,'2025-02-11 08:44:24,'2025-02-11 08:45:44,3.81,65,9.703610897064209,2728.7855517864227,1.11,10,40,2,3,600,2
35,'2025-02-11 08:45:44,'2025-02-11 08:47:05,3.82,65,9.696452140808105,2809.0529265403748,1.1,10,40,2,3,600,2
36,'2025-02-11 08:47:05,'2025-02-11 08:48:25,3.8,65,9.744040966033936,2889.3045880794525,1.11,10,40,2,3,600,2
37,'2025-02-11 08:48:25,'2025-02-11 08:49:45,3.79,65,9.803770542144775,2969.597141265869,1.11,10,40,2,3,600,2
38,'2025-02-11 08:49:45,'2025-02-11 08:51:05,3.79,65,9.654211044311523,3049.7859692573547,1.11,10,40,2,3,600,2
39,'2025-02-11 08:51:05,'2025-02-11 08:52:26,3.79,65,9.742353439331055,3130.0987429618835,1.11,10,40,2,3,600,2
40,'2025-02-11 08:52:26,'2025-02-11 08:53:46,3.81,65,9.658903360366821,3210.249794960022,1.11,10,40,2,3,600,2
41,'2025-02-11 08:53:46,'2025-02-11 08:55:06,3.79,65,9.721038341522217,3290.474924325943,1.11,10,40,2,3,600,2
42,'2025-02-11 08:55:06,'2025-02-11 08:56:26,3.8,65,9.735983848571777,3370.810123205185,1.1,10,40,2,3,600,2
43,'2025-02-11 08:56:26,'2025-02-11 08:57:46,3.79,65,9.720437049865723,3451.0125875473022,1.11,10,40,2,3,600,2
44,'2025-02-11 08:57:46,'2025-02-11 08:59:07,3.84,65,9.725459814071655,3531.2796676158905,1.11,10,40,2,3,600,2
45,'2025-02-11 08:59:07,'2025-02-11 09:00:27,3.82,65,9.816632986068726,3611.618782520294,1.1,10,40,2,3,600,2
46,'2025-02-11 09:00:27,'2025-02-11 09:01:47,3.8,65,9.638678312301636,3691.7908549308777,1.11,10,40,2,3,600,2
47,'2025-02-11 09:01:47,'2025-02-11 09:03:08,3.86,65,9.794676303863525,3772.173278093338,1.11,10,40,2,3,600,2
48,'2025-02-11 09:03:08,'2025-02-11 09:04:28,3.78,65,9.790488958358765,3852.4692640304565,1.1,10,40,2,3,600,2
49,'2025-02-11 09:04:28,'2025-02-11 09:05:48,3.8,65,9.758400678634644,3932.740829229355,1.11,10,40,2,3,600,2
50,'2025-02-11 09:05:48,'2025-02-11 09:07:08,3.83,65,9.613614320755005,4012.952961206436,1.11,10,40,2,3,600,2
1,'2025-02-11 09:07:08,'2025-02-11 09:08:29,3.8,65,9.726185321807861,80.26468420028687,1.1,10,20,2,3,600,2
2,'2025-02-11 09:08:29,'2025-02-11 09:09:49,3.83,65,9.756870031356812,160.5750412940979,1.11,10,20,2,3,600,2
3,'2025-02-11 09:09:49,'2025-02-11 09:11:09,3.82,65,9.641121625900269,240.76910996437073,1.11,10,20,2,3,600,2
4,'2025-02-11 09:11:09,'2025-02-11 09:12:29,3.78,65,9.743611097335815,321.0305714607239,1.1,10,20,2,3,600,2
5,'2025-02-11 09:12:29,'2025-02-11 09:13:50,3.79,65,9.713536024093628,401.26160979270935,1.11,10,20,2,3,600,2
6,'2025-02-11 09:13:50,'2025-02-11 09:15:10,3.81,65,9.774169921875,481.5589325428009,1.11,10,20,2,3,600,2
7,'2025-02-11 09:15:10,'2025-02-11 09:16:30,3.79,65,9.751949787139893,561.8058321475983,1.1,10,20,2,3,600,2
8,'2025-02-11 09:16:30,'2025-02-11 09:17:50,3.83,65,9.635660409927368,642.0370643138885,1.11,10,20,2,3,600,2
9,'2025-02-11 09:17:50,'2025-02-11 09:19:11,3.8,65,9.737818717956543,722.3052892684937,1.11,10,20,2,3,600,2
10,'2025-02-11 09:19:11,'2025-02-11 09:20:31,3.81,65,9.725989818572998,802.5861213207245,1.11,10,20,2,3,600,2
11,'2025-02-11 09:20:31,'2025-02-11 09:21:51,3.81,65,9.73879861831665,882.8798713684082,1.11,10,20,2,3,600,2
12,'2025-02-11 09:21:51,'2025-02-11 09:23:12,3.81,65,9.721420049667358,963.106183052063,1.11,10,20,2,3,600,2
13,'2025-02-11 09:23:12,'2025-02-11 09:24:32,3.8,65,9.707001209259033,1043.3159656524658,1.1,10,20,2,3,600,2
14,'2025-02-11 09:24:32,'2025-02-11 09:25:52,3.8,65,9.809457302093506,1123.6296882629395,1.11,10,20,2,3,600,2
15,'2025-02-11 09:25:52,'2025-02-11 09:27:12,3.81,65,9.74007248878479,1203.9368844032288,1.11,10,20,2,3,600,2
16,'2025-02-11 09:27:12,'2025-02-11 09:28:33,3.78,65,9.759895086288452,1284.1723895072937,1.11,10,20,2,3,600,2
17,'2025-02-11 09:28:33,'2025-02-11 09:29:53,3.77,65,9.770550727844238,1364.4827904701233,1.11,10,20,2,3,600,2
18,'2025-02-11 09:29:53,'2025-02-11 09:31:13,3.82,65,9.754755973815918,1444.7528965473175,1.11,10,20,2,3,600,2
19,'2025-02-11 09:31:13,'2025-02-11 09:32:33,3.79,65,9.694342613220215,1524.9962198734283,1.1,10,20,2,3,600,2
20,'2025-02-11 09:32:33,'2025-02-11 09:33:54,3.8,65,9.731948852539062,1605.2176587581635,1.11,10,20,2,3,600,2
21,'2025-02-11 09:33:54,'2025-02-11 09:35:14,3.8,65,9.651668310165405,1685.36203789711,1.11,10,20,2,3,600,2
22,'2025-02-11 09:35:14,'2025-02-11 09:36:34,3.81,65,9.820111513137817,1765.7218565940857,1.1,10,20,2,3,600,2
23,'2025-02-11 09:36:34,'2025-02-11 09:37:54,3.83,65,9.754077911376953,1846.0226757526398,1.11,10,20,2,3,600,2
24,'2025-02-11 09:37:54,'2025-02-11 09:39:15,3.79,65,9.690427541732788,1926.190455198288,1.11,10,20,2,3,600,2
25,'2025-02-11 09:39:15,'2025-02-11 09:40:35,3.9,65,9.774934768676758,2006.5602624416351,1.1,10,20,2,3,600,2
26,'2025-02-11 09:40:35,'2025-02-11 09:41:55,3.8,65,9.750755310058594,2086.8512041568756,1.11,10,20,2,3,600,2
27,'2025-02-11 09:41:55,'2025-02-11 09:43:16,3.81,65,9.738966226577759,2167.1279599666595,1.11,10,20,2,3,600,2
28,'2025-02-11 09:43:16,'2025-02-11 09:44:36,3.79,65,9.721566438674927,2247.3510160446167,1.11,10,20,2,3,600,2
29,'2025-02-11 09:44:36,'2025-02-11 09:45:56,3.8,65,9.866445064544678,2327.732723236084,1.1,10,20,2,3,600,2
30,'2025-02-11 09:45:56,'2025-02-11 09:47:16,3.84,65,9.740232467651367,2408.061829805374,1.12,10,20,2,3,600,2
31,'2025-02-11 09:47:16,'2025-02-11 09:48:37,3.85,65,9.762817621231079,2488.368352174759,1.11,10,20,2,3,600,2
32,'2025-02-11 09:48:37,'2025-02-11 09:49:57,3.82,65,9.761163234710693,2568.6650993824005,1.11,10,20,2,3,600,2
33,'2025-02-11 09:49:57,'2025-02-11 09:51:17,3.88,65,9.774057865142822,2649.055525779724,1.11,10,20,2,3,600,2
34,'2025-02-11 09:51:17,'2025-02-11 09:52:38,3.81,65,9.72902226448059,2729.289703130722,1.11,10,20,2,3,600,2
35,'2025-02-11 09:52:38,'2025-02-11 09:53:58,3.82,65,9.78215742111206,2809.614723443985,1.1,10,20,2,3,600,2
36,'2025-02-11 09:53:58,'2025-02-11 09:55:18,3.81,65,9.75940489768982,2889.956418991089,1.11,10,20,2,3,600,2
37,'2025-02-11 09:55:18,'2025-02-11 09:56:39,3.82,65,9.762207984924316,2970.2490594387054,1.11,10,20,2,3,600,2
38,'2025-02-11 09:56:39,'2025-02-11 09:57:59,3.82,65,9.798171758651733,3050.560295343399,1.1,10,20,2,3,600,2
39,'2025-02-11 09:57:59,'2025-02-11 09:59:19,3.81,65,9.763224363327026,3130.8564016819,1.11,10,20,2,3,600,2
40,'2025-02-11 09:59:19,'2025-02-11 10:00:39,3.79,65,9.643757104873657,3211.006755590439,1.11,10,20,2,3,600,2
41,'2025-02-11 10:00:39,'2025-02-11 10:02:00,3.81,65,9.739141702651978,3291.252277135849,1.1,10,20,2,3,600,2
42,'2025-02-11 10:02:00,'2025-02-11 10:03:20,3.8,65,9.856895208358765,3371.6766889095306,1.11,10,20,2,3,600,2
43,'2025-02-11 10:03:20,'2025-02-11 10:04:40,3.78,65,9.741683959960938,3451.9420433044434,1.11,10,20,2,3,600,2
44,'2025-02-11 10:04:40,'2025-02-11 10:06:01,3.8,65,9.77218222618103,3532.2481467723846,1.11,10,20,2,3,600,2
45,'2025-02-11 10:06:01,'2025-02-11 10:07:21,3.83,65,9.760453701019287,3612.548151254654,1.11,10,20,2,3,600,2
46,'2025-02-11 10:07:21,'2025-02-11 10:08:41,3.79,65,9.754708766937256,3692.856784582138,1.11,10,20,2,3,600,2
47,'2025-02-11 10:08:41,'2025-02-11 10:10:02,3.79,65,9.72770643234253,3773.0701472759247,1.1,10,20,2,3,600,2
48,'2025-02-11 10:10:02,'2025-02-11 10:11:22,3.81,65,9.673076629638672,3853.2831008434296,1.11,10,20,2,3,600,2
49,'2025-02-11 10:11:22,'2025-02-11 10:12:42,3.8,65,9.716036319732666,3933.5101697444916,1.11,10,20,2,3,600,2
50,'2025-02-11 10:12:42,'2025-02-11 10:14:02,3.8,65,9.790909051895142,4013.8440368175507,1.1,10,20,2,3,600,2
1,'2025-02-11 10:14:02,'2025-02-11 10:15:22,3.3,65,9.682961463928223,79.69069600105286,1.11,10,0,2,3,600,2
2,'2025-02-11 10:15:22,'2025-02-11 10:16:42,3.29,65,9.702383041381836,159.4227693080902,1.11,10,0,2,3,600,2
3,'2025-02-11 10:16:42,'2025-02-11 10:18:02,3.31,65,9.817101240158081,239.27214789390564,1.11,10,0,2,3,600,2
4,'2025-02-11 10:18:02,'2025-02-11 10:19:21,3.29,65,9.808886766433716,319.13843727111816,1.11,10,0,2,3,600,2
5,'2025-02-11 10:19:21,'2025-02-11 10:20:41,3.28,65,9.707157850265503,398.83146238327026,1.11,10,0,2,3,600,2
6,'2025-02-11 10:20:41,'2025-02-11 10:22:01,3.31,65,9.706299304962158,478.53763580322266,1.1,10,0,2,3,600,2
7,'2025-02-11 10:22:01,'2025-02-11 10:23:21,3.28,65,9.793899536132812,558.3152494430542,1.11,10,0,2,3,600,2
8,'2025-02-11 10:23:21,'2025-02-11 10:24:40,3.31,65,9.753723621368408,638.1193459033966,1.11,10,0,2,3,600,2
9,'2025-02-11 10:24:40,'2025-02-11 10:26:00,3.26,65,9.736847877502441,717.8581199645996,1.1,10,0,2,3,600,2
10,'2025-02-11 10:26:00,'2025-02-11 10:27:20,3.28,65,9.713868141174316,797.5532603263855,1.11,10,0,2,3,600,2
11,'2025-02-11 10:27:20,'2025-02-11 10:28:40,3.29,65,9.755547523498535,877.3275499343872,1.11,10,0,2,3,600,2
12,'2025-02-11 10:28:40,'2025-02-11 10:29:59,3.28,65,9.759099245071411,957.1052255630493,1.1,10,0,2,3,600,2
13,'2025-02-11 10:29:59,'2025-02-11 10:31:19,3.28,65,9.743221521377563,1036.846581697464,1.11,10,0,2,3,600,2
14,'2025-02-11 10:31:19,'2025-02-11 10:32:39,3.29,65,9.746442079544067,1116.61758852005,1.11,10,0,2,3,600,2
15,'2025-02-11 10:32:39,'2025-02-11 10:33:59,3.29,65,9.719420194625854,1196.3409504890442,1.1,10,0,2,3,600,2
16,'2025-02-11 10:33:59,'2025-02-11 10:35:18,3.27,65,9.674158573150635,1276.059582233429,1.11,10,0,2,3,600,2
17,'2025-02-11 10:35:18,'2025-02-11 10:36:38,3.31,65,9.731985807418823,1355.8187053203583,1.12,10,0,2,3,600,2
18,'2025-02-11 10:36:38,'2025-02-11 10:37:58,3.26,65,9.617549657821655,1435.403902053833,1.1,10,0,2,3,600,2
19,'2025-02-11 10:37:58,'2025-02-11 10:39:17,3.28,65,9.81041431427002,1515.2130665779114,1.11,10,0,2,3,600,2
20,'2025-02-11 10:39:17,'2025-02-11 10:40:46,3.38,65,18.184372186660767,1603.469227552414,1.11,10,0,2,3,600,2
21,'2025-02-11 10:40:46,'2025-02-11 10:42:06,3.3,65,9.807745695114136,1683.2927503585815,1.11,10,0,2,3,600,2
22,'2025-02-11 10:42:06,'2025-02-11 10:43:25,3.32,65,9.745229721069336,1763.1051337718964,1.11,10,0,2,3,600,2
23,'2025-02-11 10:43:25,'2025-02-11 10:44:45,3.31,65,9.675184726715088,1842.797830581665,1.11,10,0,2,3,600,2
24,'2025-02-11 10:44:45,'2025-02-11 10:46:05,3.29,65,9.694265842437744,1922.4583616256714,1.1,10,0,2,3,600,2
25,'2025-02-11 10:46:05,'2025-02-11 10:47:25,3.31,65,9.766494750976562,2002.2343940734863,1.11,10,0,2,3,600,2
26,'2025-02-11 10:47:25,'2025-02-11 10:48:44,3.3,65,9.746175289154053,2082.004328727722,1.11,10,0,2,3,600,2
27,'2025-02-11 10:48:44,'2025-02-11 10:50:04,3.32,65,9.768277168273926,2161.7871363162994,1.1,10,0,2,3,600,2
28,'2025-02-11 10:50:04,'2025-02-11 10:51:24,3.3,65,9.64856743812561,2241.417258501053,1.11,10,0,2,3,600,2
29,'2025-02-11 10:51:24,'2025-02-11 10:52:43,3.28,65,9.797451496124268,2321.1857464313507,1.11,10,0,2,3,600,2
30,'2025-02-11 10:52:43,'2025-02-11 10:54:03,3.29,65,9.756267309188843,2400.9290895462036,1.1,10,0,2,3,600,2
31,'2025-02-11 10:54:03,'2025-02-11 10:55:23,3.28,65,9.6231849193573,2480.5380363464355,1.11,10,0,2,3,600,2
32,'2025-02-11 10:55:23,'2025-02-11 10:56:43,3.29,65,9.807849645614624,2560.34579205513,1.11,10,0,2,3,600,2
33,'2025-02-11 10:56:43,'2025-02-11 10:58:02,3.3,65,9.711880445480347,2640.075360774994,1.1,10,0,2,3,600,2
34,'2025-02-11 10:58:02,'2025-02-11 10:59:22,3.32,65,9.77410626411438,2719.891394853592,1.11,10,0,2,3,600,2
35,'2025-02-11 10:59:22,'2025-02-11 11:00:42,3.32,65,9.7358078956604,2799.661442041397,1.11,10,0,2,3,600,2
36,'2025-02-11 11:00:42,'2025-02-11 11:02:02,3.3,65,9.729018688201904,2879.3895630836487,1.1,10,0,2,3,600,2
37,'2025-02-11 11:02:02,'2025-02-11 11:03:21,3.29,65,9.77039647102356,2959.202810049057,1.11,10,0,2,3,600,2
38,'2025-02-11 11:03:21,'2025-02-11 11:04:41,3.3,65,9.757253646850586,3038.990553379059,1.11,10,0,2,3,600,2
39,'2025-02-11 11:04:41,'2025-02-11 11:06:01,3.31,65,9.663749933242798,3118.7170186042786,1.11,10,0,2,3,600,2
40,'2025-02-11 11:06:01,'2025-02-11 11:07:21,3.3,65,9.723639011383057,3198.434555053711,1.11,10,0,2,3,600,2
41,'2025-02-11 11:07:21,'2025-02-11 11:08:41,3.31,65,9.811347007751465,3278.313544034958,1.11,10,0,2,3,600,2
42,'2025-02-11 11:08:41,'2025-02-11 11:10:00,3.28,65,9.74308466911316,3358.086389064789,1.1,10,0,2,3,600,2
43,'2025-02-11 11:10:00,'2025-02-11 11:11:20,3.28,65,9.729194641113281,3437.8044786453247,1.11,10,0,2,3,600,2
44,'2025-02-11 11:11:20,'2025-02-11 11:12:40,3.3,65,9.756759881973267,3517.640718460083,1.1,10,0,2,3,600,2
45,'2025-02-11 11:12:40,'2025-02-11 11:14:00,3.29,65,9.764235496520996,3597.4108078479767,1.1,10,0,2,3,600,2
46,'2025-02-11 11:14:00,'2025-02-11 11:15:19,3.26,65,9.711692810058594,3677.1128742694855,1.11,10,0,2,3,600,2
47,'2025-02-11 11:15:19,'2025-02-11 11:16:39,3.28,65,9.648262977600098,3756.7444994449615,1.11,10,0,2,3,600,2
48,'2025-02-11 11:16:39,'2025-02-11 11:17:59,3.31,65,9.910871505737305,3836.667747735977,1.1,10,0,2,3,600,2
49,'2025-02-11 11:17:59,'2025-02-11 11:19:19,3.28,65,9.681005239486694,3916.3466641902924,1.11,10,0,2,3,600,2
50,'2025-02-11 11:19:19,'2025-02-11 11:20:38,3.3,65,9.712279081344604,3996.0734770298004,1.11,10,0,2,3,600,2
