Buffer Size,Jitter Magnitude,Policy,Base Length for Thresholding,Threshold,Decay,Std Dev Frame Time,Interrupt Frequency (/s),Interrupt Mag (ms/s),QoE_FTSD,QoE_IF,QoE_IM,QoE_Delay
0,40,QM,3,600,3.0,3.119015835946396,0.18533871032464,3.1519985980540044,4.425335113187002,3.6957372096625334,3.987392005607784,4.723855149093144
0,40,QM,3,600,3.0,2.8299884951016487,0.2357522624026705,1.864455591081912,4.441520644274307,3.6945776979647387,3.992542177635672,4.720890691244239
0,40,QM,3,600,3.0,2.8802295373841758,0.1345740512046341,1.9854673324426293,4.438707145906486,3.6969047968222934,3.9920581306702294,4.723681620128874
0,40,QM,3,600,3.0,2.7150262997788617,0.1515858767538656,1.8079747567112203,4.447958527212384,3.6965135248346614,3.992768100973155,4.724941364474493
0,40,QM,3,600,3.0,2.17232902898935,0.0839192524576945,1.4012054647952925,4.478349574376596,3.6980698571934734,3.994395178140819,4.719853365973072
0,40,QM,3,600,3.0,2.667334589103939,0.2357597148699747,1.7905061867049117,4.450629263010179,3.6945775265579908,3.99283797525318,4.720068265682657
0,40,QM,3,600,3.0,2.696247695118433,0.1515050177898605,1.7412706359027332,4.4490101290733675,3.696515384590833,3.9930349174563893,4.725137695852534
0,40,QM,3,600,3.0,2.610999961903302,0.1851835269679367,1.8758912158876813,4.453784002133415,3.695740778879738,3.992496435136449,4.722723464373464
0,40,QM,3,600,3.0,2.3298441684770927,0.1343850092290256,1.4062589609237484,4.469528726565282,3.6969091447877327,3.994374964156305,4.721060949464012
0,40,QM,3,600,3.0,2.752962475807625,0.1514410098030001,2.440497180450764,4.445834101354773,3.6965168567745312,3.9902380112781968,4.724866809947804
0,20,QM,3,600,3.0,1.8430164175397683,0.0167582527536936,0.3118738656161954,4.496791080617773,3.699614560186665,3.9987525045375354,4.740233985330073
0,20,QM,3,600,3.0,1.5663626460120337,0.0502419716790001,0.2846743275033457,4.512283691823326,3.698844434651383,3.9988613026899866,4.740390714722052
0,20,QM,3,600,3.0,1.7483530506998817,0.050266531142737,0.3483403251039945,4.502092229160806,3.698843869783717,3.998606638699584,4.737675940079486
0,20,QM,3,600,3.0,2.159856827934626,0.1339524170581616,0.9496058974108996,4.479048017635661,3.6969190944076624,3.9962015764103564,4.7457692307692305
0,20,QM,3,600,3.0,1.827230947361873,0.0167571836401345,0.2423200357206493,4.497675066947735,3.699614584776277,3.9990307198571173,4.738794865525672
0,20,QM,3,600,3.0,1.6681418625072884,0.0502534810282024,0.2892740793403209,4.506584055699592,3.6988441699363515,3.9988429036826387,4.7419180207697
0,20,QM,3,600,3.0,1.776715770226882,0.0167568229375829,0.3111317401615908,4.500503916867294,3.6996145930724356,3.9987554730393535,4.739639853300733
0,20,QM,3,600,3.0,1.7009391677178505,0.0334911073666327,0.3192026056137261,4.5047474066078,3.6992297045305675,3.9987231895775452,4.739133435114503
0,20,QM,3,600,3.0,1.8022246997141524,0.0167556030370493,0.3318843619055485,4.499075416816007,3.699614621130148,3.9986724625523777,4.73954683776352
0,20,QM,3,600,3.0,1.5261974378543592,0.016747792084612,0.3392477313785964,4.514532943480155,3.699614800782054,3.9986430090744856,4.738328793893129
0,20,QM,3,600,3.0,2.2541142919456885,0.0335133556168235,0.3594597615563962,4.473769599651041,3.6992291928208134,3.9985621609537745,4.73875195599022
0,20,QM,3,600,3.0,1.9737853404076624,0.0335047549819426,0.3242444776515787,4.489468020937171,3.6992293906354154,3.9987030220893938,4.742150320806599
0,20,QM,3,600,3.0,1.6404627387250057,0.0335040744505507,0.2862224936888016,4.508134086631399,3.6992294062876376,3.9988551100252447,4.7383358386801095
0,20,QM,3,600,3.0,1.8812474059718631,0.0502762067221698,0.5741944682150862,4.494650145265576,3.6988436472453903,3.99770322212714,4.732077872860636
0,20,QM,3,600,3.0,1.6381506930924816,0.0,0.0,4.508263561186821,3.7,4.0,4.738826748091602
0,20,QM,3,600,3.0,2.039888183958054,0.0335072486724955,0.3538052502112933,4.485766261698348,3.699229333280533,3.9985847789991547,4.742398167938931
0,20,QM,3,600,3.0,1.838922056075612,0.0167491762892902,0.5335075930355099,4.4970203648597655,3.6996147689453465,3.997865969627858,4.7392917251908395
0,20,QM,3,600,3.0,1.9980209756502656,0.0502871104156737,0.3454606813718413,4.488110825363584,3.6988433964604397,3.9986181572745125,4.737223486238531
0,20,QM,3,600,3.0,1.811688789289135,0.0502159941464643,0.0673094850765913,4.498545427799808,3.6988450321346313,3.9997307620596936,4.744012706169823
0,20,QM,3,600,3.0,2.2572663911550843,0.0167553746651364,0.529613365957694,4.473593082095315,3.699614626382702,3.9978815465361692,4.737718790100825
0,20,QM,3,600,3.0,1.6443419318230672,0.0335113092409441,0.2983567490494596,4.507916851817908,3.6992292398874587,3.9988065730038023,4.739045279560036
0,20,QM,3,600,3.0,1.8966423647699424,0.0335083659953081,0.3065082615661384,4.493788027572883,3.699229307582108,3.9987739669537357,4.73871826511912
0,20,QM,3,600,3.0,1.5515475576328324,0.0167472629348718,0.2930095429015774,4.513113336772561,3.699614812952498,3.9988279618283937,4.739822656488549
0,20,QM,3,600,3.0,1.627075453790147,0.0167550075647192,0.3187165352273444,4.508883774587751,3.6996146348260117,3.998725133859091,4.7383949908368965
0,20,QM,3,600,3.0,1.8146684054647884,0.0334939970650515,0.5968652383030243,4.498378569293972,3.699229638067504,3.997612539046788,4.740291753207086
0,20,QM,3,600,3.0,1.8256125337230789,0.0167679235895709,0.2970230747715401,4.4977656981115075,3.69961433775744,3.998811907700914,4.72928442948914
0,20,QM,3,600,3.0,1.8616263904276864,0.0335202717092447,0.1803161339298875,4.495748922136049,3.6992290337506875,3.9992787354642805,4.733810584276537
0,20,QM,3,600,3.0,1.762359159010103,0.0167585986180121,0.3010860888387154,4.501307887095434,3.699614552231786,3.998795655644645,4.741187897310513
0,20,QM,3,600,3.0,1.946564822458871,0.0167528484280703,0.5839417410665009,4.490992369942303,3.6996146844861544,3.997664233035734,4.740002199816682
0,20,QM,3,600,3.0,2.081985643980951,0.0837880847473801,0.3636407905321382,4.483408803937066,3.6980728740508106,3.9985454368378712,4.743700763358778
0,20,QM,3,600,3.0,1.8163274064352333,0.0334828381445444,0.3615214357396852,4.498285665239626,3.699229894722676,3.9985539142570414,4.741474809160305
0,20,QM,3,600,3.0,1.6952203559942451,0.0167551634201785,0.0713161079060915,4.505067660064322,3.699614631241336,3.9997147355683755,4.7386790100824925
0,20,QM,3,600,3.0,2.028253459726575,0.0334891687472291,0.2967564323880839,4.486417806255312,3.699229749118814,3.9988129742704475,4.733499694563225
0,20,QM,3,600,3.0,1.878672594270533,0.0167532456827694,0.2699662572954985,4.49479433472085,3.6996146753492964,3.998920134970818,4.739476970067195
0,20,QM,3,600,3.0,2.1988756443652444,0.0837015159849372,0.6619422231637341,4.476862963915546,3.6980748651323467,3.997352231107345,4.74397912087912
0,0,QM,3,600,3.0,1.8008941034148336,0.0167534083784537,0.0272052902498862,4.499149930208769,3.699614671607296,3.9998911788390004,4.74920513290559
0,0,QM,3,600,3.0,1.8956231901641265,0.0167458105425562,0.3111533363336797,4.493845101350809,3.6996148463575214,3.9987553866546652,4.746348197923029
0,0,QM,3,600,3.0,1.7670372611094218,0.0167453154446102,0.0115118350274444,4.501045913377872,3.6996148577447743,3.99995395265989,4.755972868927589
0,0,QM,3,600,3.0,1.7571413795525672,0.0,0.0,4.501600082745056,3.7,4.0,4.739721723189734
0,0,QM,3,600,3.0,1.5443561470248863,0.0,0.0,4.513516055766606,3.7,4.0,4.759252747252747
0,0,QM,3,600,3.0,1.5544261184617842,0.0,0.0,4.51295213736614,3.7,4.0,4.750988702290076
0,0,QM,3,600,3.0,1.5889911982869205,0.0167518517538841,0.0006460519147402,4.511016492895932,3.699614707409661,3.999997415792341,4.753745554537121
0,0,QM,3,600,3.0,2.010707820623844,0.0167432168686871,0.0472387428039402,4.487400362045064,3.6996149060120205,3.999811045028784,4.745969587786259
0,0,QM,3,600,3.0,1.7332656081863094,0.0167414803814967,0.0075230520731116,4.502937125941567,3.6996149459512258,3.9999699077917077,4.751403296703296
0,0,QM,3,600,3.0,1.7272709836409657,0.0167546915147409,0.0136193190728214,4.503272824916105,3.699614642095161,3.9999455227237086,4.747677580940745
0,0,QM,3,600,3.0,1.886297937189496,0.0167388969188399,0.0386846955466357,4.494367315517388,3.699615005370867,3.9998452612178133,4.758072871528837
0,0,QM,3,600,3.0,1.4621339865874996,0.0167505217590936,0.0192039036790609,4.5181204967510995,3.699614737999541,3.999923184385284,4.750072449602932
0,0,QM,3,600,3.0,1.7179739525744837,0.0,0.0,4.503793458655829,3.7,4.0,4.74980482442748
0,0,QM,3,600,3.0,1.8637421684209052,0.0167509928241796,0.0538940747787594,4.495630438568429,3.699614727165044,3.999784423700885,4.742082956627978
0,0,QM,3,600,3.0,1.5282724047331468,0.0167402993373119,0.0314494311948305,4.514416745334944,3.699614973115242,3.9998742022752207,4.750440659340659
0,0,QM,3,600,3.0,1.5926851388115062,0.0167542682473795,0.0126773851376717,4.510809632226556,3.6996146518303106,3.9999492904594494,4.750204949587534
0,0,QM,3,600,3.0,1.6574912639481736,0.0334951236157451,0.0863861344831653,4.507180489218902,3.699229612156838,3.999654455462067,4.744295142071493
0,0,QM,3,600,3.0,1.723376649931638,0.0167486432602689,0.044465403537817,4.503490907603828,3.699614781205014,3.9998221383858485,4.751450381679389
0,0,QM,3,600,3.0,1.6101165161251745,0.0,0.0,4.50983347509699,3.7,4.0,4.751265709923664
0,0,QM,3,600,3.0,1.863679359964998,0.0,0.0,4.49563395584196,3.7,4.0,4.755408615948671
0,0,QM,3,600,3.0,1.5989788075311773,0.0,0.0,4.510457186778254,3.7,4.0,4.740549954170485
0,0,QM,3,600,3.0,2.176154621088964,0.0,0.0,4.4781353412190175,3.7,4.0,4.754905706438816
0,0,QM,3,600,3.0,1.543728363502623,0.0167483792472174,0.024795406030611,4.513551211643852,3.699614787277314,3.9999008183758775,4.74999987782529
0,0,QM,3,600,3.0,1.610455549678086,0.0167394161524995,0.0023730800702752,4.5098144892180265,3.6996149934284928,3.999990507679719,4.750012087912087
0,0,QM,3,600,3.0,1.6509004337823818,0.0335046300593044,0.1009282084332267,4.507549575708186,3.699229393508636,3.999596287166267,4.750224190592547
0,0,QM,3,600,3.0,1.6242750451468535,0.0,0.0,4.509040597471776,3.7,4.0,4.750687912087912
0,0,QM,3,600,3.0,1.9014522588336664,0.0167514943293739,0.011874564779286,4.4935186735053145,3.6996147156304247,3.999952501740883,4.74718900091659
0,0,QM,3,600,3.0,1.513638955753595,0.0,0.0,4.515236218477798,3.7,4.0,4.7500252747252745
0,0,QM,3,600,3.0,1.805064899287549,0.0167487431106727,0.0044596208331064,4.4989163656398965,3.6996147789084546,3.9999821615166677,4.753046473282442
0,0,QM,3,600,3.0,2.056569345261286,0.0334796449159968,0.0865336999064498,4.484832116665368,3.6992299681669323,3.9996538652003744,4.742528571428571
0,0,QM,3,600,3.0,1.7310669297480823,0.0167517325134209,0.0263532560312083,4.503060251934107,3.6996147101521917,3.9998945869758753,4.749930604764813
0,0,QM,3,600,3.0,1.9675440022526736,0.0,0.0,4.48981753587385,3.7,4.0,4.757924175824176
0,0,QM,3,600,3.0,1.8339846689163453,0.0167365394145798,0.0328800362915434,4.497296858540684,3.699615059593465,3.999868479854834,4.752826121452547
0,0,QM,3,600,3.0,5.066848870455219,0.0168195139943372,4.283019706787115,4.316256463254508,3.6996131511781303,3.9828679211728515,4.7489930061349686
0,0,QM,3,600,3.0,1.5565515160123369,0.0,0.0,4.512833115103309,3.7,4.0,4.759667989014342
0,60,QM,3,600,3.0,5.249593756343747,0.6161860841761603,13.647931013210025,4.30602274964475,3.6858277200639487,3.94540827594716,4.718289681050656
0,60,QM,3,600,3.0,5.067844687384242,0.4261509183863214,12.569724476573349,4.316200697506482,3.6901985288771146,3.9497211020937066,4.721601743462017
0,60,QM,3,600,3.0,5.007313454241734,0.4434700619496337,11.93813758615499,4.319590446562462,3.6898001885751586,3.95224744965538,4.715430869971936
0,60,QM,3,600,3.0,5.192191883999096,0.4099068572205348,13.453286248106744,4.30923725449605,3.6905721422839277,3.946186855007573,4.71915407176287
0,60,QM,3,600,3.0,5.011638522710373,0.3574460906360588,11.852529149240064,4.319348242728219,3.691778739915371,3.9525898834030397,4.719583208955224
0,60,QM,3,600,3.0,5.167334488979238,0.4434589910764597,13.376333882146076,4.310629268617163,3.689800443205242,3.9464946644714156,4.720519912745403
0,60,QM,3,600,3.0,6.070223690583313,0.3404163301697514,12.204203216311008,4.260067473327334,3.692170424406096,3.951183187134756,4.728310724277277
0,60,QM,3,600,3.0,5.116665279118373,0.432300719746379,12.816897187003274,4.313466744369371,3.6900570834458333,3.948732411251987,4.72044507628294
0,60,QM,3,600,3.0,5.27986589408223,0.564858504212402,13.93670180474866,4.304327509931395,3.687008254403115,3.944253192781005,4.716125070422534
0,60,QM,3,600,3.0,4.6654598352095045,0.391593769085263,10.493468220022208,4.338734249228267,3.6909933433110393,3.9580261271199113,4.723286301369862
0,60,QM,3,600,3.0,6.19038335086887,0.4766721664703763,17.085974144164016,4.253338532351343,3.6890365401711813,3.931656103423344,4.722751258936897
0,60,QM,3,600,3.0,4.817312681497781,0.3230849206732198,11.027069508195144,4.330230489836124,3.692569046824516,3.9558917219672196,4.722263932898415
0,60,QM,3,600,3.0,5.121238280863625,0.3569967308796564,11.778141306218632,4.313210656271637,3.691789075189768,3.9528874347751253,4.721808938547485
0,60,QM,3,600,3.0,5.218317267104559,0.5297421177874019,13.089411078165758,4.307774233042144,3.68781593129089,3.947642355687337,4.718498532625663
0,60,QM,3,600,3.0,5.110682152026377,0.4259847586855115,12.674797368252165,4.313801799486523,3.6902023505502335,3.9493008105269913,4.718076664592408
0,60,QM,3,600,3.0,4.565563404467706,0.2886878809480432,9.612883966328532,4.344328449349808,3.693360178738195,3.961548464134686,4.720651070431275
0,60,QM,3,600,3.0,5.629190595228402,0.47674797705762,14.696424486984132,4.284765326667209,3.689034796527675,3.9412143020520634,4.719565341614906
0,60,QM,3,600,3.0,6.185237090065786,0.5465951762214453,18.05342395599428,4.253626722956316,3.687428310946907,3.927786304176023,4.71695581177937
0,60,QM,3,600,3.0,4.971958955101914,0.5119315142400911,12.235867608101769,4.321570298514293,3.688225575172478,3.951056529567593,4.717925685785536
0,60,QM,3,600,3.0,5.055107167099644,0.5128936438549365,12.55482893600887,4.31691399864242,3.6882034461913364,3.9497806842559644,4.713210618363522
0,60,QM,3,600,3.0,5.200197877896336,0.4946609549180419,13.101537583783491,4.308788918837805,3.688622798036885,3.947593849664866,4.720212336448598
0,60,QM,3,600,3.0,4.567874537975522,0.3228296078305804,9.727793037403504,4.344199025873371,3.6925749190198967,3.961088827850386,4.720810055865921
0,60,QM,3,600,3.0,4.7811611477150375,0.3742954185643546,11.175150517856386,4.332254975727958,3.6913912053730202,3.9552993979285747,4.717154147250699
0,60,QM,3,600,3.0,4.929007806709275,0.4606476068764314,11.799513734575102,4.32397556282428,3.689405105041842,3.9528019450616996,4.716451122194513
0,60,QM,3,600,3.0,5.2192715519463375,0.4785035426988779,13.396050995332883,4.307720793091005,3.688994418517926,3.9464157960186683,4.718987449266312
0,60,QM,3,600,3.0,4.974093527895834,0.4260248848166801,11.039118643540132,4.321450762437833,3.6902014276492165,3.9558435254258395,4.712772104607721
0,60,QM,3,600,3.0,4.603986876657048,0.3400847909870164,10.317739460564754,4.342176734907205,3.692178049807299,3.958729042157741,4.716087177895063
0,60,QM,3,600,3.0,4.33363191644276,0.254508488548458,8.580748431569164,4.357316612679205,3.6941463047633856,3.965677006273723,4.726656133828996
0,60,QM,3,600,3.0,4.893416294647088,0.4087741653824369,11.999441016810025,4.3259686874997625,3.690598194196204,3.95200223593276,4.715868948350964
0,60,QM,3,600,3.0,5.47250426734966,0.5471978412852254,14.270920247916516,4.293539761028419,3.68741444965044,3.942916319008334,4.7102907042253515
0,60,QM,3,600,3.0,4.466561078887151,0.4434912203266188,10.415824839095864,4.349872579582319,3.689799701932488,3.9583367006436165,4.714767446211412
0,60,QM,3,600,3.0,4.545012358768659,0.4422718050123686,9.491263435474869,4.345479307908954,3.6898277484847157,3.9620349462581004,4.7205528424976695
0,60,QM,3,600,3.0,4.927178291646256,0.3918133716046856,11.941076676837175,4.324078015667809,3.6909882924530923,3.9522356932926512,4.720519601742376
0,60,QM,3,600,3.0,5.211642293370355,0.46082545724495,13.621713643779785,4.3081480315712595,3.689401014483366,3.945513145424881,4.7206203928905515
0,60,QM,3,600,3.0,5.118603057135789,0.5467371537907527,12.29331830356553,4.3133582288003955,3.687425045462813,3.950826726785738,4.718211235955056
0,80,QM,3,600,3.0,9.116147221136607,0.7017278313714693,38.40947897509977,4.089495755616349,3.6838602598784562,3.846362084099601,4.712448601735776
0,80,QM,3,600,3.0,8.379115539238297,0.5755865927762434,32.25166683050525,4.130769529802655,3.6867615083661467,3.870993332677979,4.712226381347811
0,80,QM,3,600,3.0,8.247498451727058,0.380240787335625,27.771496915435275,4.1381400867032845,3.6912544618912806,3.888914012338259,4.72051592920354
0,80,QM,3,600,3.0,7.826069008457731,0.4489940446561417,26.317038456049406,4.161740135526367,3.689673136972909,3.8947318461758025,4.713178900821225
0,80,QM,3,600,3.0,9.60638775225586,0.6327596418857061,40.28504960571647,4.062042285873671,3.685446528236629,3.8388598015771342,4.7175901840490795
0,80,QM,3,600,3.0,7.542181275560936,0.4139443116853011,24.316604490996465,4.177637848568587,3.690479280831238,3.902733582036014,4.71688239747634
0,80,QM,3,600,3.0,9.279561946633416,0.6350544477260328,38.78256477848342,4.080344530988528,3.6853937477023013,3.8448697408860664,4.713104398447606
0,80,QM,3,600,3.0,8.703549725389058,0.3972986248958632,29.301870613942512,4.112601215378213,3.6908621316273953,3.88279251754423,4.72402334384858
0,80,QM,3,600,3.0,7.981285390777254,0.4158276705412452,26.910692853837013,4.153048018116474,3.6904359635775514,3.892357228584652,4.7183668886774495
0,80,QM,3,600,3.0,9.078625517640273,0.5413000560466408,35.597963572706135,4.0915969710121445,3.6875500987109273,3.8576081457091753,4.715157544757033
0,80,QM,3,600,3.0,7.531924287272627,0.4137797349638942,24.75932738068801,4.178212239912733,3.6904830660958305,3.900962690477248,4.714521854304635
0,80,QM,3,600,3.0,8.138145962312972,0.4519140414700732,28.83973782801411,4.144263826110473,3.6896059770461886,3.8846410486879437,4.716498091603053
0,80,QM,3,600,3.0,9.4047160907973,0.4838628878113444,33.05595632310058,4.073335898915351,3.6888711535803393,3.867776174707598,4.72557690851735
0,80,QM,3,600,3.0,8.759344138964117,0.452361179346104,32.15944914432384,4.109476728218009,3.6895956928750397,3.871362203422705,4.717399426934097
0,80,QM,3,600,3.0,8.990592980161798,0.5430732306472994,35.68749353686291,4.096526793110939,3.687509315695112,3.857250025852548,4.716481616939364
0,80,QM,3,600,3.0,7.894123656959225,0.4496704671256982,26.536694109510957,4.157929075210283,3.6896575792561093,3.893853223561956,4.716532995887377
0,80,QM,3,600,3.0,9.070523193058804,0.5943935170379097,36.04567203547403,4.092050701188707,3.686328949108128,3.855817311858104,4.712963688760807
0,80,QM,3,600,3.0,8.048692986771322,0.4507687297824453,28.38936598802463,4.1492731927408055,3.689632319215004,3.8864425360479014,4.712457106598984
0,80,QM,3,600,3.0,8.418082573767226,0.5570640025833993,32.12261214260098,4.128587375869035,3.687187527940582,3.871509551429596,4.715328871892925
0,80,QM,3,600,3.0,9.311183988862602,0.4489774839795301,33.21585014316833,4.078573696623694,3.689673517868471,3.867136599427327,4.722115909090909
0,80,QM,3,600,3.0,8.081638400089908,0.5745170720440382,30.829441036924727,4.147428249594965,3.6867861073429875,3.876682235852301,4.714563903061224
0,80,QM,3,600,3.0,8.618384480910187,0.5230020767476055,32.39570032319234,4.117370469069029,3.687970952234805,3.8704171987072304,4.714765122963909
0,80,QM,3,600,3.0,8.083645331303371,0.4852194939543232,28.37384689819901,4.1473158614470105,3.688839951639051,3.886504612407204,4.712952441344324
0,80,QM,3,600,3.0,8.699976532081623,0.4530690081302031,31.62954914575364,4.112801314203429,3.6895794128130057,3.8734818034169853,4.7139881339712915
0,80,QM,3,600,3.0,8.013520399380083,0.3803146413283714,26.661630548567405,4.151242857634715,3.6912527632494476,3.8933534778057304,4.721439266519127
0,80,QM,3,600,3.0,8.148771942519836,0.4334785726686777,28.030955362883084,4.143668771218889,3.6900299928286207,3.8878761785484675,4.712984771573604
0,80,QM,3,600,3.0,8.206728205303493,0.4683708091052747,29.122004241426986,4.140423220503004,3.689227471390579,3.883511983034292,4.714854857142857
0,80,QM,3,600,3.0,8.0592969984562,0.4847899898577517,27.258190459663105,4.148679368086452,3.6888498302332717,3.8909672381613474,4.713194805194805
0,80,QM,3,600,3.0,8.13571717938869,0.4524401131741979,29.255300216568187,4.144399837954233,3.6895938773969936,3.8829787991337272,4.714582929936305
0,80,QM,3,600,3.0,7.799748418370157,0.5035498493596883,26.961141115435343,4.163214088571271,3.6884183534647272,3.8921554355382586,4.7172114394661575
0,80,QM,3,600,3.0,8.068663782462664,0.4160408496027829,27.515072971901716,4.148154828182091,3.690431060459136,3.889939708112393,4.712605518553758
0,80,QM,3,600,3.0,8.124938741901824,0.3976983242552254,26.574257497004783,4.145003430453498,3.69085293854213,3.8937029700119807,4.720327514231498
0,80,QM,3,600,3.0,8.35524038137523,0.517492333896702,26.97919511167049,4.1321065386429865,3.688097676320376,3.892083219553318,4.72265716088328
0,80,QM,3,600,3.0,8.650053541221006,0.5400360114460954,33.0830439432905,4.115597001691623,3.68757917173674,3.867667824226838,4.71299157626037
0,80,QM,3,600,3.0,8.509234181446129,0.5212469787948271,31.392980031563628,4.1234828858390165,3.6880113194877193,3.8744280798737454,4.721981644359464
0,40,QM,3,600,1.5,2.386361733038253,0.050330126511625,1.691191199819325,4.4663637429498575,3.6988424070902326,3.9932352352007228,4.71788041615667
0,40,QM,3,600,1.5,2.292904559453986,0.0503077632107205,1.2770274878239294,4.471597344670577,3.6988429214461536,3.9948918900487045,4.713286780905753
0,40,QM,3,600,1.5,2.2800357085209964,0.0335419202966612,1.438756051355786,4.472318000322824,3.699228535833177,3.994244975794577,4.721163780972774
0,40,QM,3,600,1.5,3.13049135819191,0.1342983188882753,2.9671155100881674,4.424692483941253,3.6969111386655698,3.988131537959647,4.722182752293578
0,40,QM,3,600,1.5,2.2131721986096853,0.0335418925573814,1.4486951690685834,4.476062356877858,3.6992285364711806,3.994205219323726,4.715101376567757
0,40,QM,3,600,1.5,2.436626293999125,0.067100910430008,1.4299130872642354,4.463548927536048,3.69845667906011,3.994280347650943,4.718841235851942
0,40,QM,3,600,1.5,2.0452136804458503,0.0503382902939249,1.0682019776803635,4.485468033895032,3.69884221932324,3.9957271920892787,4.722414565483476
0,40,QM,3,600,1.5,2.212435489418198,0.0503296127030978,0.9520533745300483,4.47610361259258,3.698842418907829,3.9961917865018797,4.707592279411764
0,40,QM,3,600,1.5,1.8557003677159605,0.0167656127954929,0.6160349388706289,4.496080779407906,3.6996143909057038,3.9975358602445175,4.712964770642201
0,40,QM,3,600,1.5,2.2538703317883884,0.0335600573520202,1.3912125784545064,4.47378326141985,3.6992281186809035,3.994435149686182,4.715381628903858
0,40,QM,3,600,1.5,2.4786221561271438,0.0335509880141466,1.647511737954076,4.46119715925688,3.6992283272756747,3.9934099530481837,4.721178580171358
0,40,QM,3,600,1.5,2.436005565101933,0.0503513554489293,1.73655947261798,4.463583688354292,3.698841918824675,3.993053762109528,4.722297520661156
0,40,QM,3,600,1.5,2.584627820103534,0.0838936425760245,1.7921767650193274,4.4552608420742015,3.6980704462207514,3.992831292939923,4.722004773561811
0,40,QM,3,600,1.5,2.310047868478364,0.050347320073672,1.4634168210441023,4.470637319365212,3.698842011638306,3.9941463327158235,4.718089256198347
0,40,QM,3,600,1.5,2.040278642967824,0.0671497891010226,1.041956126028028,4.485744395993802,3.6984555548506766,3.995832175495888,4.71805352112676
0,40,QM,3,600,1.5,2.0644132112932425,0.0839996664121642,1.2092563416808588,4.484392860167578,3.6980680076725205,3.9951629746332764,4.718318307267709
0,40,QM,3,600,1.5,2.1827437761384045,0.050303843315383,1.1507557165311375,4.477766348536249,3.6988430116037465,3.9953969771338755,4.7151374541003666
0,40,QM,3,600,1.5,2.224843130619167,0.067134492827083,1.463511199072126,4.475408784685326,3.6984559066649774,3.9941459552037113,4.7197851239669415
0,40,QM,3,600,1.5,2.353338794936794,0.0335440657987272,1.648542099619695,4.468213027483539,3.6992284864866294,3.993405831601521,4.71798495412844
0,40,QM,3,600,1.5,2.372195369608098,0.05035525317208,1.4706066717275998,4.467157059301946,3.6988418291770424,3.9941175733130896,4.712990814451929
0,40,QM,3,600,1.5,2.428980138283987,0.0335324276455729,1.6337004114111564,4.463977112256097,3.699228754164152,3.993465198354355,4.718949357798165
0,40,QM,3,600,1.5,2.3075581068124995,0.0503172391640412,1.282380092066012,4.470776746018499,3.6988427034992273,3.994870479631736,4.721259590088712
0,40,QM,3,600,1.5,2.2798782961449,0.033541842950508,1.415167786778666,4.472326815415885,3.6992285376121385,3.9943393288528855,4.71978495412844
0,40,QM,3,600,1.5,2.547741482815083,0.1341694683103634,1.7903176038861364,4.457326476962355,3.696914102228862,3.9928387295844554,4.7241420972179755
0,40,QM,3,600,1.5,2.25697123360573,0.0335255729492451,1.4544706406819243,4.4736096109180785,3.6992289118221677,3.9941821174372723,4.719866340568633
0,40,QM,3,600,1.5,2.6511492778516685,0.0335460332924522,1.436768923874104,4.451535640440306,3.6992284412342737,3.9942529243045035,4.712567390639339
0,40,QM,3,600,1.5,2.551017801347883,0.0335427143040122,2.0351812471793567,4.457143003124518,3.699228517571008,3.9918592750112825,4.709641615667074
0,40,QM,3,600,1.5,2.258242228065548,0.0335464310354602,1.380157738474492,4.473538435228329,3.699228432086185,3.9944793690461022,4.722682252141983
0,40,QM,3,600,1.5,2.4156836263955737,0.0335416910670595,1.653589135427559,4.464721716921847,3.699228541105458,3.9933856434582897,4.720567706422018
0,40,QM,3,600,1.5,2.29632453823698,0.0503314234471406,1.4311236607417157,4.471405825858729,3.698842377260716,3.994275505357033,4.715487446417636
0,40,QM,3,600,1.5,2.1508990822736425,0.0502287234371313,1.2119855772365378,4.479549651392675,3.698844739360946,3.9951520576910537,4.7161453655552155
0,40,QM,3,600,1.5,2.465872936099501,0.0335450884949276,1.3402006212884623,4.4619111155784275,3.699228462964617,3.994639197514846,4.712015662282043
0,40,QM,3,600,1.5,2.658982003741284,0.0335370657574829,1.6916436704662503,4.451097007790488,3.699228647487578,3.993233425318135,4.719173944954128
0,40,QM,3,600,1.5,2.404635405813866,0.050312375968201,1.2349610063650025,4.465340417274423,3.6988428153527315,3.99506015597454,4.719298164014687
0,40,QM,3,600,1.5,1.9777468917767531,0.0335068771651127,0.9522827385811226,4.489246174060502,3.6992293418252027,3.9961908690456753,4.721604520464264
0,20,QM,3,600,1.5,2.093720609272272,0.1172392795841947,0.3007465880881265,4.482751645880753,3.697303496569564,3.9987970136476476,4.746932519083969
0,20,QM,3,600,1.5,1.8586579966528,0.0167398510297822,0.317159344395731,4.495915152187443,3.699614983426315,3.9987313626224172,4.747905494505494
0,20,QM,3,600,1.5,1.7617138252598574,0.0167509953872572,0.2416878172121203,4.501344025785448,3.699614727106093,3.9990332487311515,4.731187293830176
0,20,QM,3,600,1.5,2.270154196361959,0.1005118605473664,0.8611101702665183,4.47287136500373,3.697688227207411,3.996555559318934,4.747150167938931
0,20,QM,3,600,1.5,1.8699143859941327,0.0167519173465587,0.2664604533243779,4.495284794384328,3.699614705901029,3.9989341581867026,4.730324106324472
